time,lon,lat,v,u
1062840,6.75,43.25,-0.5413255339937953,-1.670250009399338
1062840,7.0,43.25,-0.6497520773308164,-1.9191691787014453
1062840,7.25,43.25,-0.9055745347602362,-2.13997886794742
1062840,7.5,43.25,-1.1507377231300968,-2.2209483136437016
1062840,7.75,43.25,-1.3303406759938516,-2.12336068476958
1062840,8.0,43.25,-1.618484787990967,-1.9280086378385937
1062840,6.0,43.0,-1.1389322961071442,-0.7912541928012713
1062840,6.25,43.0,-1.074518218564432,-1.1310430020332674
1062840,6.5,43.0,-0.9524523954630286,-1.403651921822933
1062840,6.75,43.0,-0.9416785106071301,-1.7697823192836322
1062840,7.0,43.0,-1.0120526095594884,-1.9934206354534942
1062840,7.25,43.0,-1.0345173056420003,-2.0998477234647646
1062840,7.5,43.0,-1.2317710911420143,-2.170209818196468
1062840,7.75,43.0,-1.3616307883944931,-2.0862349563935556
1062840,8.0,43.0,-1.2648950562840853,-1.9953653164636669
1062840,6.0,42.75,-1.6271955885127574,-0.8000936519384201
1062840,6.25,42.75,-1.438767219330873,-1.093033327743528
1062840,6.5,42.75,-1.2698235355266771,-1.317555589827105
1062840,6.75,42.75,-1.163345460727425,-1.519802414885067
1062840,7.0,42.75,-1.0862090297910452,-1.6370136430436588
1062840,7.25,42.75,-1.05205352248192,-1.7033095865722738
1062840,7.5,42.75,-1.1341184326608917,-1.7551088171159654
1062840,7.75,42.75,-1.1858101568099366,-1.717099142826226
1062840,8.0,42.75,-1.1164676000246325,-1.586098358413682
1062840,6.0,42.5,-1.943649802205691,-0.6047416050074337
1062840,6.25,42.5,-1.6848473340714483,-0.8206011971366047
1062840,6.5,42.5,-1.4348702822553352,-0.9309176471682208
1062840,6.75,42.5,-1.2648950562840853,-1.0608576964843066
1062840,7.0,42.5,-1.1213960792672244,-1.124325013089034
1062840,7.25,42.5,-1.0021956510743046,-1.1096515109213674
1062840,7.5,42.5,-0.9876394449392079,-1.1077068299111947
1062840,7.75,42.5,-1.0021956510743046,-1.0597969613878488
1062840,8.0,42.5,-0.8977806606091607,-0.8752290546041839
1062840,6.0,42.25,-2.093108800632198,-0.3215253342531894
1062840,6.25,42.25,-1.799119283021776,-0.4104502931729055
1062840,6.5,42.25,-1.4983674334273327,-0.4728568746811752
1062840,6.75,42.25,-1.2317710911420143,-0.5090986571434848
