time,lon,lat,v,u
1042404,2.625,37.625,-0.13,2.08
1042404,2.875,37.625,-0.21,2.0300000000000002
1042404,3.125,37.625,-0.12,2.15
1042404,3.375,37.625,-0.03,2.2800000000000002
1042404,3.625,37.625,0.09,2.37
1042404,3.875,37.625,0.24,2.41
1042404,4.125,37.625,0.3,2.5100000000000002
1042404,4.375,37.625,0.04,2.5100000000000002
1042404,4.625,37.625,-0.23,2.62
1042404,4.875,37.625,-0.46,2.71
1042404,5.125,37.625,-0.64,2.79
1042404,5.375,37.625,-0.86,2.7600000000000002
1042404,5.625,37.625,-0.91,2.74
1042404,5.875,37.625,-1.1400000000000001,2.88
1042404,6.125,37.625,-1.29,3.23
1042404,6.375,37.625,-1.27,3.45
1042404,6.625,37.625,-1.2,3.86
1042404,6.875,37.625,-1.2,4.07
1042404,7.125,37.625,-1.3900000000000001,3.99
1042404,7.375,37.625,-1.51,4.01
1042404,7.625,37.625,-1.9100000000000001,4.04
1042404,7.875,37.625,-2.2600000000000002,4.1
1042404,8.125,37.625,-2.43,4.39
1042404,8.375,37.625,-2.49,4.5
1042404,8.625,37.625,-2.41,4.64
1042404,8.875,37.625,-2.35,4.89
1042404,9.125,37.625,-2.3000000000000003,4.94
1042404,9.375,37.625,-2.44,5.0
1042404,9.625,37.625,-2.41,4.99
1042404,9.875,37.625,-2.7,4.89
1042404,10.125,37.625,-2.73,5.16
1042404,10.375,37.625,-2.71,5.16
1042404,10.625,37.625,-2.5500000000000003,4.88
1042404,10.875,37.625,-2.5,4.62
1042404,11.125,37.625,-2.79,4.58
1042404,11.375,37.625,-3.17,4.62
1042404,11.625,37.625,-3.2800000000000002,4.5
1042404,11.875,37.625,-3.29,4.36
1042404,12.125,37.625,-3.19,3.83
1042404,12.375,37.625,-3.23,3.43
1042404,12.625,37.625,-3.18,3.16
1042404,12.875,37.625,--,--
1042404,13.125,37.625,--,--
1042404,13.375,37.625,--,--
1042404,13.625,37.625,--,--
1042404,13.875,37.625,--,--
1042404,14.125,37.625,--,--
1042404,14.375,37.625,--,--
1042404,14.625,37.625,--,--
1042404,14.875,37.625,--,--
1042404,0.125,37.875,0.13,1.75
1042404,0.375,37.875,0.13,1.84
1042404,0.625,37.875,0.16,1.85
1042404,0.875,37.875,0.12,1.8800000000000001
1042404,1.125,37.875,0.08,1.94
1042404,1.375,37.875,-0.01,1.9100000000000001
1042404,1.625,37.875,-0.02,2.05
1042404,1.875,37.875,-0.04,2.08
1042404,2.125,37.875,-0.15,2.11
1042404,2.375,37.875,-0.18,2.07
1042404,2.625,37.875,-0.23,2.09
1042404,2.875,37.875,-0.32,2.06
1042404,3.125,37.875,-0.28,2.06
1042404,3.375,37.875,-0.26,2.17
1042404,3.625,37.875,-0.31,2.2
1042404,3.875,37.875,-0.23,2.25
1042404,4.125,37.875,-0.26,2.37
1042404,4.375,37.875,-0.34,2.5300000000000002
1042404,4.625,37.875,-0.51,2.7
1042404,4.875,37.875,-0.68,2.79
1042404,5.125,37.875,-0.78,2.82
1042404,5.375,37.875,-0.9400000000000001,2.84
1042404,5.625,37.875,-1.12,2.85
1042404,5.875,37.875,-1.3,2.98
1042404,6.125,37.875,-1.53,3.2600000000000002
1042404,6.375,37.875,-1.6600000000000001,3.42
1042404,6.625,37.875,-1.76,3.59
1042404,6.875,37.875,-1.85,3.8200000000000003
1042404,7.125,37.875,-1.84,4.0
1042404,7.375,37.875,-1.97,4.11
1042404,7.625,37.875,-2.19,4.14
1042404,7.875,37.875,-2.46,4.28
1042404,8.125,37.875,-2.71,4.5200000000000005
1042404,8.375,37.875,-2.85,4.72
1042404,8.625,37.875,-2.84,4.67
1042404,8.875,37.875,-2.79,4.55
1042404,9.125,37.875,-2.74,4.55
1042404,9.375,37.875,-2.7600000000000002,4.63
1042404,9.625,37.875,-2.88,4.59
1042404,9.875,37.875,-2.95,4.65
1042404,10.125,37.875,-3.0300000000000002,4.76
1042404,10.375,37.875,-2.95,4.89
1042404,10.625,37.875,-2.74,4.66
1042404,10.875,37.875,-2.58,4.38
1042404,11.125,37.875,-2.66,4.4
1042404,11.375,37.875,-2.97,4.28
1042404,11.625,37.875,-3.14,3.98
1042404,11.875,37.875,-3.12,3.77
1042404,12.125,37.875,-3.02,3.47
1042404,12.375,37.875,-2.97,3.37
1042404,12.625,37.875,--,--
1042404,12.875,37.875,--,--
1042404,13.125,37.875,--,--
1042404,13.375,37.875,--,--
1042404,13.625,37.875,--,--
1042404,13.875,37.875,--,--
1042404,14.125,37.875,--,--
1042404,14.375,37.875,--,--
1042404,14.625,37.875,--,--
1042404,14.875,37.875,--,--
1042404,0.125,38.125,0.16,1.95
1042404,0.375,38.125,0.31,1.8
1042404,0.625,38.125,0.13,1.71
1042404,0.875,38.125,-0.02,1.78
1042404,1.125,38.125,-0.07,1.7
1042404,1.375,38.125,-0.11,1.71
1042404,1.625,38.125,-0.14,1.84
1042404,1.875,38.125,-0.1,2.04
1042404,2.125,38.125,-0.06,2.08
1042404,2.375,38.125,-0.15,2.12
